Bloomberg;@business;2021-12-23T04:31:05.000Z;Worker Wages Loom, Money Manager Shuns Bonds: Evergrande Update China’s property firms are set for a difficult January as authorities in Beijing pressure the industry to pay millions of workers on time.;2;13
Bloomberg;@business;2021-12-23T02:20:03.000Z;China’s Yuan Is Propelling Emerging Currencies Like Never Before The Chinese yuan is having a greater impact on its emerging-market counterparts than ever before and may play a crucial role in determining their performance in the coming year.;2;18
Bloomberg;@business;2021-12-23T02:16:02.000Z;Japan’s Focus on Wealth Equality Rattles Dream of Finance Hub;3;37
Bloomberg;@business;2021-12-23T02:05:04.000Z;Tesla Seeks First U.S. Battery Graphite With Syrah Supply Deal Tesla Inc. has agreed to take the majority of battery-ready graphite from a production facility planned in Louisiana, as it races to secure supplies of the key material in a market dominated by China.;5;31
Bloomberg;@business;2021-12-23T01:53:02.000Z;Australia's New South Wales Records 5,715 New Covid-19 Cases The Australian state of New South Wales reported 5,715 new Covid-19 cases in the past 24 years. Meanwhile, Prime Minister Scott Morrison on Wednesday urged the country’s state and territory leaders...;15;15
Bloomberg;@business;2021-12-23T01:53:02.000Z;SciPlay Plunges 21% After Sale Talks With Scientific Games End SciPlay Corp., the maker of mobile and web games such as Jackpot Party Casino, fell as much as 21% in extended trading after ending talks to sell out to majority owner Scientific Games Corp., a large...;2;7
Bloomberg;@business;2021-12-23T01:49:01.000Z;Ritzy NYC Tower Developer Says Residents’ Lawsuit ‘Ill-Advised’ The developers of a Manhattan skyscraper that has become one of New York City’s toniest residences said the condo board is trying to squeeze money out of them with a lawsuit that claims bogus design...;2;12
Bloomberg;@business;2021-12-23T01:41:02.000Z;Energy Beats the Broader Market for the First Time in Five Years Divesting from oil and gas has been a profitable trade for the last couple of years. Now, for the first time since 2016, investors who held on to energy shares are poised to outperform the broader...;9;16
Bloomberg;@business;2021-12-23T01:40:08.000Z;Quebec Sees 40% Jump in Covid Cases in 24 Hours Quebec expects its daily Covid infections tally to jump 40% in just 24 hours, confirming its status as Canada’s virus hot spot once again as it multiplies measures to slow down hospitalizations.;15;38
Bloomberg;@business;2021-12-22T23:42:08.000Z;The Best and Worst Places to Be in Covid as Winter Meets Omicron Bloomberg measured travel, vaccine coverage, lockdown disruption and mortality rates.;9;14
Bloomberg;@business;2021-12-22T23:31:07.000Z;NYC Sees Jail ‘Crisis’ on Positive-Test Rates Over 17% at Rikers Department of Correction chief asks courts, public defenders to help limit jail population amid the rapid spread of omicron;4;13
Bloomberg;@business;2021-12-22T23:24:03.000Z;Wall Street Ends Crazy Year With Existential Angst and Big Bonuses The biggest U.S. banks are making more money than ever, but finance veterans are ‘unsettled and ill at ease.’;6;13
Bloomberg;@business;2021-12-22T23:09:02.000Z;CES Presses Ahead With In-Person Tech Conference Despite Dropouts;4;9
Bloomberg;@business;2021-12-22T23:05:42.000Z;Apple Shuts at Least Seven Stores Since Tuesday Amid Covid Surge Apple Inc. temporarily shuttered at least seven retail stores in the U.S. and Canada over the past day as Covid-19 cases among employees surge.;5;28
Bloomberg;@business;2021-12-22T22:53:09.000Z;Maxwell Faces Grim 60th as Jury Goes on Break Without Verdict Ghislaine Maxwell will mark her 60th birthday in jail.;6;15
Bloomberg;@business;2021-12-22T22:27:06.000Z;Where Did Marcos Hide His $10 Billion Fortune? Almost 30 years ago, an American court ruled that victims of the Ferdinand Marcos regime in the Philippines should be compensated. The money was very well hidden.;11;25
Bloomberg Retweeted;@wealth;2021-12-22T21:58:03.000Z;Bloomberg Wealth: Your Money in the Metaverse What’s your financial plan for the metaverse?;3;9
Bloomberg;@business;2021-12-22T22:03:03.000Z;GOP’s Jim Jordan Is Asked by Jan. 6 Panel to Explain Trump Talks The House committee investigating the Jan. 6 insurrection at the U.S. Capitol on Wednesday asked Ohio Representative Jim Jordan to voluntarily agree to a meeting.;13;16
